objectid,wd17cd,ward_name,bng_e,bng_n,lng,lat,st_areashape,st_lengthshape
5344,E05008958,Gorse Hill and Pinehurst,415680,186620,-1.77509999,51.57822037,0.000405311,0.104559744
5345,E05008960,"Liden, Eldene and Park South",417726,183604,-1.74573004,51.55104828,0.000324629,0.107416998
5346,E05008961,Lydiard and Freshbrook,410857,183748,-1.84478998,51.55250931,0.000470865,0.123507056
5347,E05008962,Mannington and Western,413284,184915,-1.80973995,51.56296158,0.000458447,0.127106545
5348,E05008963,Old Town,415229,182824,-1.78176999,51.54410934,0.00050824,0.14218345
5349,E05008965,Priory Vale,412405,188081,-1.82230997,51.59143829,0.000414635,0.13360989
5350,E05008966,Ridgeway,423168,182260,-1.66733003,51.53876877,0.006740831,0.409120619
5351,E05008967,Rodbourne Cheney,413765,186331,-1.80274999,51.57567978,0.000566305,0.135616036
5352,E05008968,St Andrews,412543,190397,-1.82024002,51.61225891,0.001032507,0.169179511
5353,E05008969,St Margaret and South Marston,419164,187380,-1.72477996,51.58494949,0.001730983,0.258736703
5354,E05008970,Shaw,411655,185671,-1.83322001,51.56978989,0.00052155,0.110181617
5355,E05008971,Walcot and Park North,417035,184555,-1.75565004,51.5596199,0.00031863,0.091127932
5356,E05008972,Wroughton and Wichelstowe,413586,180129,-1.80557001,51.51992035,0.003570696,0.343465991
5357,E05008974,Benn,450602,275659,-1.25806999,52.37665176,0.000205694,0.079755164
5358,E05008975,Bilton,448876,273469,-1.28375006,52.35712051,0.000278462,0.10196671
5359,E05008976,"Clifton, Newton and Churchover",452746,278213,-1.22617996,52.39941025,0.002204006,0.301582975
5360,E05008977,Coton and Boughton,451197,277925,-1.24899006,52.39696884,0.000476301,0.136133927
5361,E05008979,Hillmorton,454639,274208,-1.19901001,52.36322021,0.000974873,0.173151417
5362,E05008980,Leam Valley,447702,266089,-1.30202997,52.2908783,0.008317079,0.688579324
5363,E05008981,New Bilton,448868,275716,-1.28354001,52.37731934,0.000400518,0.124944001
5364,E05008982,Newbold and Brownsover,450046,277794,-1.26592004,52.39590073,0.001005708,0.208145463
5365,E05008983,Paddox,452211,273587,-1.23476005,52.35787964,0.000459359,0.116381307
5366,E05008984,Revel and Binley Woods,444981,282580,-1.33971,52.43936157,0.012253503,0.713055742
5367,E05008985,Rokeby and Overslade,449658,273649,-1.27224004,52.35866928,0.00025539,0.075792722
5368,E05008986,Eastlands,451334,274114,-1.24756002,52.36270142,0.000522132,0.139629366
5369,E05008988,Wolvey and Shilton,443531,288022,-1.36032999,52.48839951,0.005673639,0.528860378
5370,E05008989,Aldershot Park,487559,149399,-0.74715,51.23706055,0.000185483,0.071862302
5371,E05008990,Cherrywood,486709,157535,-0.75735998,51.31032944,0.000204554,0.075818975
5372,E05008991,Cove and Southwood,484978,155155,-0.78275001,51.28918839,0.000341502,0.100106145
5373,E05008992,Empress,486885,155759,-0.75525999,51.29433823,0.000370547,0.113506803
5374,E05008993,Fernhill,485185,157606,-0.77920002,51.31119919,0.000223009,0.090671596
5375,E05008994,Knellwood,487639,155225,-0.74457997,51.28942108,0.000287162,0.085467202
5376,E05008995,Manor Park,486749,149766,-0.75866002,51.24047852,0.000180508,0.073539735
5377,E05008996,North Town,487972,150655,-0.74093002,51.24829102,0.00019444,0.075812592
5378,E05008997,Rowhill,485597,150066,-0.77508998,51.24335098,0.000166252,0.06360414
5379,E05008998,St John's,484630,156232,-0.78748,51.29893112,0.000187227,0.077433344
5380,E05008999,St Mark's,486063,153390,-0.76762003,51.27315903,0.001209763,0.193587153
5381,E05009000,Wellington,485717,151400,-0.77305001,51.25532913,0.001286538,0.206607788
5382,E05009001,West Heath,485742,156452,-0.77148002,51.30073929,0.000194983,0.087560792
5383,E05009002,Broxbourne and Hoddesdon South,536496,207374,-0.02413,51.74843979,0.001083019,0.175141521
5384,E05009003,Cheshunt North,536327,203210,-0.0282,51.71107101,0.000272471,0.07629706
5385,E05009004,Cheshunt South and Theobalds,536147,201878,-0.03133,51.69913864,0.000266826,0.080948744
5386,E05009005,Flamstead End,534365,204395,-0.05613,51.72219086,0.000809772,0.144638282
5387,E05009006,Goffs Oak,532791,202526,-0.07961,51.70576859,0.002084527,0.273595494
5388,E05009007,Hoddesdon North,536131,209856,-0.02844,51.77082825,0.000522693,0.158275221
5389,E05009008,Hoddesdon Town and Rye Park,538117,209474,0.000168,51.76691818,0.000398964,0.09680439
5390,E05009009,Rosedale and Bury Green,534655,202286,-0.05275,51.70317078,0.000329411,0.075902027
5391,E05009010,Waltham Cross,536468,200856,-0.02708,51.68988037,0.000384455,0.098680655
5392,E05009011,Wormley and Turnford,536621,205156,-0.02319,51.72848129,0.000541103,0.149626371
5393,E05009012,Abbey North,456148,264489,-1.17847002,52.27569962,0.00042668,0.094993731
5394,E05009013,Abbey South,457311,263041,-1.16166997,52.26256943,0.000273317,0.086968811
5395,E05009014,Barby and Kilsby,455492,270940,-1.18702996,52.33375931,0.006047607,0.502758499
5396,E05009015,Braunston and Welton,456369,266176,-1.17495,52.29085159,0.002791107,0.34267505
5397,E05009016,Brixworth,474179,273340,-0.91229999,52.35313034,0.008761261,0.638812622
5398,E05009017,Drayton,456248,262267,-1.17737997,52.25571823,0.000562495,0.138511264
5399,E05009018,Hill,457951,263460,-1.15223002,52.26626968,0.000672883,0.158779332
5400,E05009019,Long Buckby,463529,269352,-1.06939006,52.31861877,0.006581284,0.601727876
5401,E05009020,Moulton,478939,267203,-0.84386998,52.29729843,0.002196929,0.261423082
5402,E05009021,Ravensthorpe,467591,268457,-1.00998998,52.31008911,0.006613653,0.550136579
5403,E05009022,Spratton,472189,267556,-0.94274998,52.30139923,0.005483484,0.555218066
5404,E05009023,Walgrave,480168,272031,-0.8247,52.34051895,0.003892206,0.313043468
5405,E05009024,Weedon,462047,259579,-1.09291995,52.23093033,0.010235411,0.632919524
5406,E05009025,Welford,470647,281228,-0.96249002,52.42449951,0.013535902,0.764678872
5407,E05009026,Woodford,454579,257474,-1.2026,52.21279907,0.011891608,0.762861648
5408,E05009027,Yelvertoft,461028,276876,-1.10470998,52.38653183,0.007806457,0.604166966
5409,E05009028,Colney Heath,519358,206879,-0.27243,51.7478981,0.001458367,0.23011367
5410,E05009030,Annfield Plain,416451,551770,-1.74526,54.86045074,0.001119066,0.164311957
5411,E05009031,Aycliffe East,428740,524823,-1.55647004,54.61774826,0.001962863,0.301020867
5412,E05009032,Aycliffe North and Middridge,426679,526330,-1.58825004,54.63140869,0.001032005,0.164412748
5413,E05009033,Aycliffe West,426680,524592,-1.58838999,54.61579132,0.00041435,0.139042126
5414,E05009034,Barnard Castle East,409012,517299,-1.86219001,54.55086899,0.028517231,1.377019664
5415,E05009035,Barnard Castle West,394331,521792,-2.08925009,54.59128952,0.069356954,1.592568283
5416,E05009036,Belmont,429880,543382,-1.53691995,54.78445816,0.00122522,0.202681262
5417,E05009037,Benfieldside,409430,552636,-1.85459995,54.86841965,0.000529517,0.114113905
5418,E05009038,Bishop Auckland Town,420980,529739,-1.67629004,54.66231155,0.000808657,0.176105164
5419,E05009039,Bishop Middleham and Cornforth,432600,532542,-1.49583995,54.6868782,0.002353185,0.272394954
5420,E05009040,Blackhalls,444139,536775,-1.31623006,54.72404099,0.005033885,0.45594212
5421,E05009041,Brandon,424068,539615,-1.62759995,54.75091934,0.001551166,0.291515192
5422,E05009042,Burnopfield and Dipton,416639,556514,-1.74205995,54.90307999,0.002077735,0.302565185
5423,E05009043,Chester-le-Street East,427780,551122,-1.56884003,54.85412979,0.000370821,0.120603243
5424,E05009044,Chester-le-Street North,426782,552318,-1.58427,54.8649292,0.000191752,0.070432769
5425,E05009045,Chester-le-Street South,425680,549768,-1.60167003,54.84207916,0.000640023,0.130244156
5426,E05009046,Chester-le-Street West Central,425581,551375,-1.60307002,54.85652161,0.000598538,0.152188229
5427,E05009047,Chilton,428085,529376,-1.56617999,54.65869904,0.001969721,0.274544302
5428,E05009048,Consett North,410731,551487,-1.83437002,54.85805893,0.000392981,0.122172785
5429,E05009049,Consett South,409187,550157,-1.85845995,54.84614182,0.000734862,0.153259326
5430,E05009050,Coundon,421941,531630,-1.66125,54.67926025,0.001974589,0.287919573
5431,E05009051,Coxhoe,431415,537012,-1.51373994,54.72713089,0.005794283,0.510295436
5432,E05009052,Craghead and South Moor,419744,551536,-1.69396996,54.85823059,0.001348583,0.272028332
5433,E05009053,Crook,416192,534749,-1.75022995,54.7075119,0.002496401,0.361513712
5434,E05009054,Dawdon,442685,548550,-1.33708,54.82997894,0.000596403,0.174642336
5435,E05009055,Deerness,420321,541902,-1.68566,54.77164078,0.004840629,0.583981267
5436,E05009056,Delves Lane,411725,550175,-1.81894004,54.84624863,0.000577934,0.12514469
5437,E05009057,Deneside,441077,549122,-1.36202002,54.83525085,0.000227462,0.0888876
5438,E05009058,Durham South,429492,540062,-1.54329002,54.75465012,0.001939647,0.300083197
5439,E05009059,Easington,441716,544683,-1.35271001,54.79531097,0.003192285,0.295243768
5440,E05009060,Elvet and Gilesgate,427735,542915,-1.57032001,54.78039169,0.000470742,0.127871779
5441,E05009061,Esh and Witton Gilbert,418063,543848,-1.72063994,54.78921127,0.007897143,0.847110569
5442,E05009062,Evenwood,409408,528722,-1.85571003,54.65351105,0.018943449,0.89707753
5443,E05009063,Ferryhill,428100,532042,-1.56569004,54.68265915,0.002759684,0.377638421
5444,E05009064,Framwellgate and Newton Hall,428365,545998,-1.56023002,54.80805969,0.001968751,0.267507823
5445,E05009065,Horden,444100,542084,-1.31603003,54.7717514,0.000663437,0.142124593
5446,E05009066,Lanchester,410234,546562,-1.84229004,54.81381989,0.017560179,1.137820153
5447,E05009067,Leadgate and Medomsley,412115,553990,-1.81271005,54.88053131,0.003446126,0.373181369
5448,E05009068,Lumley,429763,550181,-1.53805006,54.84555817,0.002264113,0.263466278
5449,E05009069,Murton,439461,546999,-1.38747001,54.81629944,0.001531025,0.215486184
5450,E05009070,Neville's Cross,426515,541929,-1.58938003,54.77159119,0.000910986,0.244534169
5451,E05009071,North Lodge,428304,553078,-1.56049001,54.87168121,0.000746048,0.204784269
5452,E05009072,Passfield,442277,539565,-1.34473002,54.74927139,0.000323072,0.103810812
5453,E05009073,Pelton,424054,553792,-1.62664998,54.87831879,0.002289651,0.320085201
5454,E05009074,Peterlee East,443086,541054,-1.33194995,54.7625885,0.000457434,0.160321837
5455,E05009075,Peterlee West,441957,541030,-1.34949005,54.76247025,0.000350617,0.09013305
5456,E05009076,Sacriston,423490,548959,-1.63583004,54.83491135,0.002356938,0.343361936
5457,E05009077,Seaham,439993,549851,-1.37880003,54.84188843,0.001395735,0.242223503
5458,E05009078,Sedgefield,435377,528369,-1.45326996,54.64920044,0.013159407,0.870059346
5459,E05009079,Sherburn,432976,542660,-1.48887002,54.77777863,0.003925035,0.510174245
5460,E05009080,Shildon and Dene Valley,423024,527274,-1.64479005,54.64007187,0.002580047,0.239994749
5461,E05009081,Shotton and South Hetton,437794,544141,-1.41377997,54.7907486,0.003088628,0.411944102
5462,E05009082,Spennymoor,423571,533601,-1.63581002,54.69689941,0.001939376,0.219771477
5463,E05009083,Stanley,420674,552660,-1.67940998,54.86830139,0.000546778,0.151582642
5464,E05009084,Tanfield,419111,554732,-1.70361996,54.88697815,0.002099651,0.278149583
5465,E05009085,Tow Law,413587,538337,-1.79050004,54.73981857,0.003467048,0.390637737
5466,E05009086,Trimdon and Thornley,437062,537618,-1.42598999,54.73218918,0.004125805,0.449028443
5467,E05009087,Tudhoe,426252,535012,-1.59408998,54.70944977,0.001255246,0.192164176
5468,E05009088,Weardale,394534,541714,-2.08648992,54.77032089,0.055942904,1.772849416
5469,E05009089,West Auckland,418621,528250,-1.71294999,54.64902115,0.001597411,0.254033433
5470,E05009090,Willington and Hunwick,421162,537324,-1.67291999,54.73046112,0.005378265,0.528868565
5471,E05009091,Wingate,440089,533873,-1.37950003,54.69829941,0.001505667,0.255441373
5472,E05009092,Woodhouse Close,420295,527988,-1.68701994,54.64659882,0.000318241,0.106024481
5473,E05009093,Alnwick,420228,612260,-1.68213999,55.40385818,0.012575946,0.881154768
5474,E05009094,Amble,426490,601668,-1.58424997,55.30839157,0.002333321,0.367736377
5475,E05009095,Amble West with Warkworth,422091,603517,-1.65339994,55.3252182,0.005863656,0.611146656
5476,E05009096,Ashington Central,427548,587637,-1.56895006,55.18225861,0.000151051,0.063052938
5477,E05009097,Bamburgh,415096,632033,-1.76210999,55.58171082,0.018875714,1.316669115
5478,E05009098,Bedlington Central,425487,580425,-1.60195994,55.11756897,0.000586505,0.167364443
5479,E05009099,Bedlington East,426619,582777,-1.58398998,55.13864136,0.000302569,0.120552921
5480,E05009100,Bedlington West,424023,581938,-1.62478006,55.13124084,0.001289654,0.177712274
5481,E05009101,Bellingham,375560,592336,-2.38575006,55.22462845,0.12260631,2.497015103
5482,E05009102,Berwick East,400106,651743,-1.99987996,55.75904083,0.000400352,0.130825255
5483,E05009103,Berwick North,397382,654593,-2.04331994,55.78464127,0.003031295,0.366411453
5484,E05009104,Berwick West with Ord,397420,649636,-2.04266,55.74010086,0.002415615,0.321751775
5485,E05009105,Bothal,425142,587777,-1.60671997,55.18365097,0.00173769,0.24118241
5486,E05009106,Bywell,407533,565140,-1.88383996,54.98080826,0.006645097,0.518149092
5487,E05009107,Choppington,424981,584978,-1.60949004,55.15850067,0.000844226,0.187848945
5488,E05009108,College,428563,586413,-1.55313003,55.17121124,0.000216579,0.078047308
5489,E05009109,Corbridge,398493,564834,-2.02507997,54.97811127,0.007356086,0.527486466
5490,E05009110,Cowpen,430268,581368,-1.52690005,55.12577057,0.0002173,0.099614475
5491,E05009111,Cramlington East,427892,576223,-1.56465995,55.0796814,0.000252511,0.095965016
5492,E05009112,Cramlington Eastfield,427218,577714,-1.57508004,55.09312057,0.000154322,0.056396463
5493,E05009113,Cramlington North,426840,578440,-1.58092999,55.09965897,0.000205528,0.075664747
5494,E05009114,Cramlington South East,426804,575210,-1.58179998,55.07064056,0.000233658,0.067414373
5495,E05009115,Cramlington Village,426394,576512,-1.58809996,55.08235931,0.000238722,0.076423515
5496,E05009116,Cramlington West,425069,577324,-1.60879004,55.08972168,0.002134501,0.309113966
5497,E05009117,Croft,430974,581637,-1.5158,55.12815094,0.000120838,0.067491738
5498,E05009118,Druridge Bay,425154,595926,-1.60581005,55.25687027,0.004355194,0.576483574
5499,E05009119,Haltwhistle,370935,557515,-2.45489001,54.91149139,0.032247345,1.127168876
5500,E05009120,Hartley,431774,576741,-1.50380003,55.08409882,0.001266477,0.232627191
5501,E05009121,Haydon,427385,586358,-1.57163,55.17078018,0.000205437,0.069626374
5502,E05009122,Haydon and Hadrian,373297,568079,-2.41902995,55.00654984,0.032398291,1.658642664
5503,E05009123,Hexham Central with Acomb,394038,566277,-2.09471989,54.99105072,0.001803593,0.275423803
5504,E05009124,Hexham East,394726,562849,-2.08389997,54.96025085,0.000807809,0.172420914
5505,E05009125,Hexham West,391127,563675,-2.14013004,54.96762085,0.002367163,0.265298837
5506,E05009126,Hirst,428212,588558,-1.55842996,55.19049835,0.000698568,0.140709222
5507,E05009127,Holywell,431174,574729,-1.51341999,55.06605911,0.000908833,0.155289587
5508,E05009128,Humshaugh,384987,575652,-2.23667002,55.07509995,0.042452373,1.540229713
5509,E05009129,Isabella,430482,580518,-1.52364004,55.11811829,0.000119543,0.058174151
5510,E05009130,Kitty Brewster,427993,580963,-1.56262004,55.12226868,0.000809265,0.168937038
5511,E05009131,Longhorsley,410752,590110,-1.83261001,55.20513153,0.03429175,1.600648483
5512,E05009132,Longhoughton,410495,618148,-1.83561003,55.4570694,0.032943527,1.594235612
5513,E05009133,Lynemouth,427022,592109,-1.57677996,55.22246933,0.001942511,0.265881264
5514,E05009134,Morpeth Kirkhill,419489,584904,-1.69569004,55.15808105,0.000410042,0.109551519
5515,E05009135,Morpeth North,419742,586588,-1.69159997,55.17321014,0.00064626,0.150206238
5516,E05009136,Morpeth Stobhill,420644,584999,-1.67754996,55.15888977,0.000224866,0.09405219
5517,E05009137,Newbiggin Central and East,429892,589231,-1.53197002,55.19644928,0.001072028,0.244471687
5518,E05009138,Newsham,428644,579510,-1.55255997,55.10916901,0.000765006,0.154191889
5519,E05009139,Norham and Islandshires,397463,641131,-2.04189992,55.66368103,0.042262276,1.74930368
5520,E05009140,Pegswood,420838,591700,-1.67402005,55.21910095,0.011312052,0.755239133
5521,E05009141,Plessey,430952,580351,-1.51628995,55.11658859,0.000107597,0.061440706
5522,E05009142,Ponteland East and Stannington,417555,576662,-1.72654998,55.08409882,0.012174769,0.855217449
5523,E05009143,Ponteland North,406351,577412,-1.90204,55.09109879,0.013495294,0.794991005
5524,E05009144,Ponteland South with Heddon,412540,568511,-1.80545998,55.01100159,0.003098372,0.36330665
5525,E05009145,Ponteland West,405217,572441,-1.91989005,55.04645157,0.016113246,0.893661139
5526,E05009146,Prudhoe North,408924,563216,-1.86215997,54.96350098,0.00050128,0.139162509
5527,E05009147,Prudhoe South,410179,562037,-1.84259999,54.95288086,0.000753612,0.166937128
5528,E05009148,Rothbury,394726,601693,-2.08464003,55.30929184,0.083434626,2.021551519
5529,E05009149,Seaton with Newbiggin West,429660,587037,-1.53585005,55.17675018,0.000476349,0.107982138
5530,E05009150,Seghill with Seaton Delaval,429322,576252,-1.54226005,55.07986069,0.001817998,0.28044634
5531,E05009151,Shilbottle,414153,603600,-1.77849996,55.32625961,0.013040061,0.971049665
5532,E05009152,Sleekburn,429999,584115,-1.53083003,55.15047073,0.00132013,0.334887275
5533,E05009153,South Blyth,431271,579143,-1.51142001,55.10572052,0.000371804,0.091484785
5534,E05009154,South Tynedale,388908,552641,-2.17436004,54.86841965,0.053723635,1.728740861
5535,E05009155,Stakeford,426821,584743,-1.58063996,55.15629959,0.000525479,0.127921991
5536,E05009156,Stocksfield and Broomhaugh,403953,560185,-1.93983996,54.93632126,0.004349045,0.423469996
